720575940634299071,720575940620694015,6
720575940624704393,720575940635981742,80
720575940624704393,720575940644968302,3
720575940634599792,720575940627632428,2
720575940603186790,720575940603683505,7
720575940609843865,720575940637410394,5
720575940620062633,720575940625989904,20
720575940603683505,720575940621447077,8
720575940619405812,720575940620581748,6
720575940607188036,720575940629954724,26
720575940612078511,720575940632998136,3
720575940630659446,720575940615723077,4
720575940607570185,720575940628584783,5
720575940604839200,720575940633044634,21
720575940631425965,720575940649911286,5
720575940632109775,720575940616941201,1
720575940616211013,720575940611864243,5
720575940622254375,720575940632649567,4
720575940603636913,720575940625887631,83
720575940610077026,720575940611674265,2
720575940628016983,720575940619491828,2
720575940621540586,720575940618758753,11
720575940624704393,720575940629938487,4
720575940616211013,720575940621043753,8
720575940620356557,720575940617362772,4
720575940637410394,720575940632649697,7
720575940623304906,720575940619590081,6
720575940607188036,720575940634299071,5
720575940646400644,720575940628846966,4
720575940637687605,720575940621558762,2
720575940624700138,720575940610638434,15
720575940606332629,720575940631425965,6
720575940626042499,720575940627709801,6
720575940622609678,720575940616121408,34
720575940628016983,720575940645497140,4
720575940616211013,720575940625887631,4
720575940630749523,720575940632998136,7
720575940603186790,720575940634299071,1
720575940621242025,720575940606743170,2
720575940612523571,720575940612078511,2
720575940640507763,720575940631153194,12
720575940631153194,720575940629144906,29
720575940627410944,720575940622609678,11
720575940630258003,720575940624704393,2
720575940618392912,720575940616612313,10
720575940620012253,720575940630603091,43
720575940638214461,720575940620392984,22
720575940633044634,720575940630223052,3
720575940606332629,720575940631425965,1
720575940619942859,720575940609927141,9
720575940613034602,720575940617034398,1
720575940621324996,720575940603636913,5
720575940638214461,720575940644968302,4
720575940611674265,720575940631153194,1
720575940620392984,720575940631922969,1
720575940608432760,720575940618066415,2
720575940614450774,720575940634126949,3
720575940606743170,720575940621835246,2
720575940621835246,720575940609927653,5
720575940620694015,720575940633044634,5
720575940604839200,720575940634126949,2
720575940632303807,720575940630622509,6
720575940623233238,720575940625887631,14
720575940616804806,720575940615930299,24
720575940637410394,720575940620694015,8
720575940621339686,720575940638666473,3
720575940630749523,720575940632998136,1
720575940620356557,720575940615592409,4
720575940609014370,720575940619784453,8
720575940632998136,720575940619405812,1
720575940618392912,720575940617197057,12
720575940603636913,720575940606743170,8
720575940634126949,720575940628489516,2
720575940644968302,720575940631153194,4
720575940625887631,720575940615723077,13
720575940616809401,720575940644968302,3
720575940637834301,720575940617034398,2
720575940629913169,720575940644968302,2
720575940618066415,720575940629938487,19
720575940620758221,720575940631153194,7
720575940632649697,720575940603186790,44
720575940630744019,720575940603683505,20
720575940630744019,720575940627709801,6
720575940623987982,720575940633044634,6
720575940634299071,720575940622969528,12
720575940633044634,720575940616809401,9
720575940628016983,720575940645497140,4
720575940613311151,720575940627957719,30
720575940622065432,720575940629954724,1
720575940621447077,720575940627827450,21
720575940612523571,720575940631153194,1
720575940612523571,720575940633044634,8
720575940632715359,720575940622699196,3
720575940627455621,720575940640507763,5
720575940615723077,720575940616211013,4
720575940636679989,720575940633044634,1
720575940619405812,720575940631153194,4
720575940622097959,720575940619785566,7
720575940621835246,720575940622609678,11
720575940613380914,720575940627263375,1
720575940621308341,720575940602914988,9
720575940624700138,720575940622778820,14
720575940638214461,720575940619784453,62
720575940632998136,720575940612078511,4
720575940627642818,720575940621308341,22
720575940610116581,720575940624732260,5
720575940614633867,720575940618599277,12
720575940627174247,720575940603683505,26
720575940637410394,720575940634126478,2
720575940606743170,720575940605308082,4
720575940616809401,720575940621447077,8
720575940639205198,720575940611335859,9
720575940633044634,720575940638214461,17
720575940627410944,720575940644968302,4
720575940610358990,720575940631153194,1
720575940624704393,720575940631153194,2
720575940606010569,720575940644968302,1
720575940622577336,720575940611335859,3
720575940627350060,720575940613530636,10
720575940611674265,720575940632715359,6
720575940611597298,720575940618524481,3
720575940613311151,720575940632829507,2
720575940623233238,720575940616211013,67
720575940611674265,720575940632715359,17
720575940621043753,720575940616211013,65
720575940614840891,720575940620581748,37
720575940632715359,720575940611674265,16
720575940622254375,720575940637410394,19
720575940619249031,720575940626042499,34
720575940627410944,720575940633044634,19
720575940622609678,720575940607055061,6
720575940629065154,720575940621043753,4
720575940615930299,720575940611864243,8
720575940625989904,720575940622754756,9
720575940634126949,720575940627660905,5
720575940624704393,720575940632998136,4
720575940611864243,720575940629513478,9
720575940633044634,720575940607188036,5
720575940609927653,720575940611674265,3
720575940626562570,720575940641359776,2
720575940627957719,720575940621835246,9
720575940629938487,720575940622577336,2
720575940612523571,720575940621540586,9
720575940606010569,720575940640507763,4
720575940622254375,720575940631153194,9
720575940610678226,720575940624875018,3
720575940633044634,720575940638214461,2
720575940626042499,720575940634126478,5
720575940626562570,720575940641359776,18
720575940625887631,720575940640507763,2
720575940633040097,720575940627263375,8
720575940623304906,720575940622754756,16
720575940615930299,720575940625887631,1
720575940622577336,720575940629938487,2
720575940605308082,720575940654117025,8
720575940625887631,720575940605308082,18
720575940628267264,720575940630603091,2
720575940617117656,720575940616121408,32
720575940631631564,720575940616211013,4
720575940626153488,720575940624015459,7
720575940620731631,720575940616211013,7
720575940629954724,720575940617353433,5
720575940616812217,720575940616612313,10
720575940612078511,720575940614840891,3
720575940634606693,720575940627235386,2
720575940625989904,720575940620062633,22
720575940627642818,720575940619784453,22
720575940613530636,720575940604285356,10
720575940634299071,720575940611277293,6
720575940634299071,720575940622254375,6
720575940627957719,720575940609927653,15
720575940637410394,720575940612523571,1
720575940644968302,720575940634317724,38
720575940630744019,720575940626042499,26
720575940633044634,720575940629954724,1
720575940634299071,720575940629954724,6
720575940633044634,720575940603186790,8
720575940631153194,720575940644968302,1
720575940617197057,720575940619034806,1
720575940625989904,720575940616121408,1
720575940612523571,720575940621540586,14
720575940618758753,720575940634126478,18
720575940622609678,720575940632670434,32
720575940615723077,720575940606743170,36
720575940607371076,720575940634126949,10
720575940637410394,720575940606332629,20
720575940611277293,720575940621447077,6
720575940618833840,720575940622754756,15
720575940632649697,720575940627174247,2
720575940624700138,720575940625483962,27
720575940626798101,720575940632303807,4
720575940625989904,720575940619783518,14
720575940620694015,720575940613943413,7
720575940634126949,720575940634299071,30
720575940633044634,720575940630744019,3
720575940614450774,720575940623787495,19
720575940616211013,720575940618409797,16
720575940620694015,720575940634299071,11
720575940630258003,720575940630744019,6
720575940632998136,720575940629938487,5
720575940634299071,720575940613943413,10
720575940633044634,720575940627174247,3
720575940607188036,720575940619249031,1
720575940626562570,720575940621308341,4
720575940630223052,720575940641400224,1
720575940625887631,720575940640507763,2
720575940624087283,720575940605308082,1
720575940606332629,720575940633044634,1
720575940617197057,720575940609648395,3
720575940627957719,720575940631153194,1
720575940644968302,720575940631153194,16
720575940625984528,720575940615723077,15
720575940629954724,720575940634299071,8
720575940617197057,720575940613422860,11
720575940625984528,720575940654117025,16
720575940611674265,720575940618833840,5
720575940618066415,720575940630749523,18
720575940619783518,720575940636504553,9
720575940637410394,720575940624872179,7
720575940634877850,720575940615930299,19
720575940623090446,720575940618066415,3
720575940639205198,720575940622004106,19
720575940611674265,720575940607371076,1
720575940624704393,720575940628267264,100
720575940625887631,720575940606743170,7
720575940630603091,720575940634126478,3
720575940627642818,720575940611713634,6
720575940630603091,720575940631153194,6
720575940605308082,720575940654117025,1
720575940616211013,720575940606743170,4
720575940606010569,720575940628267264,51
720575940624662508,720575940641972384,3
720575940609927141,720575940616611382,5
720575940617882397,720575940622529574,40
720575940633044634,720575940607371076,7
720575940627410944,720575940634299071,1
720575940634599792,720575940622004106,3
720575940615930299,720575940631631564,1
720575940629954724,720575940649911286,4
720575940627410944,720575940630258003,1
720575940632715359,720575940644968302,1
720575940612523571,720575940631922969,1
720575940614310802,720575940611674265,5
720575940610077026,720575940631153194,1
720575940620195719,720575940644319796,5
720575940621835246,720575940644968302,2
720575940649911286,720575940627709801,15
720575940630749523,720575940634877850,1
720575940610116581,720575940612153086,5
720575940622699196,720575940637410394,3
720575940616121408,720575940632649567,8
720575940618066415,720575940622577336,1
720575940625778428,720575940644968302,4
720575940612153086,720575940617575760,2
720575940624087283,720575940630749523,77
720575940630258003,720575940631153194,7
720575940639205198,720575940619491828,14
720575940620929416,720575940634126478,5
720575940634299071,720575940624872179,8
720575940612146174,720575940635981742,7
720575940610358990,720575940634126478,25
720575940630749523,720575940629938487,1
720575940604839200,720575940637410394,6
720575940607371076,720575940633044634,21
720575940630749523,720575940612078511,12
720575940624314468,720575940629851496,9
720575940623292713,720575940638214461,1
720575940606743170,720575940616211013,2
720575940632715359,720575940634508174,3
720575940636679989,720575940609927653,3
720575940631153194,720575940629144906,1
720575940616809401,720575940641400224,1
720575940622097959,720575940621308341,7
720575940624704393,720575940612078511,18
720575940613311151,720575940609648395,4
720575940614450774,720575940627350060,6
720575940614450774,720575940611674265,1
720575940610358990,720575940611674265,2
720575940604839200,720575940628267264,1
720575940621835246,720575940621308341,2
720575940621800798,720575940629513478,1
720575940622254375,720575940644968302,3
720575940625887631,720575940618409797,9
720575940620012253,720575940622577336,14
720575940609843865,720575940641359776,23
720575940630258003,720575940638214461,4
720575940611864243,720575940621558762,2
720575940621983757,720575940619491828,4
720575940629687824,720575940644968302,3
720575940617431325,720575940616612313,5
720575940610116581,720575940621983757,1
720575940618003672,720575940604285356,5
720575940624087283,720575940616211013,98
720575940627263375,720575940621752001,5
720575940636679989,720575940631153194,6
720575940633044634,720575940629954724,2
720575940617117656,720575940632670434,41
720575940622254375,720575940634299071,4
720575940614310802,720575940624875018,2
720575940612523571,720575940633044634,1
720575940637410394,720575940634126478,4
720575940604839200,720575940622065432,3
720575940625887631,720575940654117025,9
720575940633044634,720575940604839200,10
720575940628910095,720575940620581748,5
720575940619249031,720575940603683505,16
720575940633044634,720575940631153194,1
720575940624732260,720575940638666473,2
720575940630749523,720575940629938487,26
720575940621447077,720575940620929416,20
720575940620758221,720575940612078511,8
720575940624015459,720575940623621157,7
720575940628910095,720575940606743170,43
720575940620694015,720575940622065432,4
720575940611864243,720575940622529574,24
720575940612523571,720575940618599277,8
720575940607371076,720575940613943413,3
720575940646341486,720575940615915035,20
720575940606010569,720575940605308082,59
720575940620694015,720575940637410394,15
720575940635981742,720575940614840891,4
720575940622609678,720575940613530636,5
720575940606010569,720575940644968302,2
720575940622097959,720575940609927141,28
720575940634599792,720575940619491828,9
720575940632998136,720575940623233238,7
720575940618833840,720575940620801304,14
720575940607188036,720575940622969528,3
720575940615723077,720575940616211013,38
720575940616121408,720575940616809401,9
720575940621835246,720575940609927141,3
720575940631153194,720575940619583749,17
720575940607188036,720575940644968302,3
720575940607371076,720575940637410394,9
720575940616804806,720575940621752001,8
720575940628267264,720575940614840891,2
720575940618758753,720575940637410394,4
720575940633044634,720575940610358990,5
720575940624704393,720575940621540586,2
720575940614633867,720575940618599277,4
720575940606010569,720575940621540586,3
720575940606010569,720575940605308082,4
720575940611674265,720575940631153194,1
720575940622254375,720575940644968302,4
720575940609832410,720575940645497140,5
720575940649911286,720575940629954724,1
720575940615930299,720575940631631564,4
720575940629913169,720575940619249031,22
720575940616633925,720575940617197057,12
720575940633044634,720575940610638434,6
720575940634299071,720575940632157631,10
720575940612153086,720575940618599277,3
720575940620694015,720575940623787495,61
720575940628910095,720575940654117025,4
720575940618833840,720575940607254723,6
720575940607371076,720575940622609678,20
720575940625887631,720575940615930299,7
720575940618758753,720575940611674265,9
720575940613311151,720575940634606693,4
720575940618066415,720575940630749523,69
720575940622699196,720575940620929416,37
720575940622699196,720575940626042499,40
720575940627957719,720575940630744019,5
720575940606743170,720575940620581748,11
720575940630258003,720575940622969528,14
720575940632764883,720575940628837650,4
720575940624700138,720575940635282910,32
720575940615205427,720575940626583056,6
720575940617431325,720575940628846966,3
720575940618758753,720575940620581748,14
720575940635981742,720575940619405812,6
720575940626562570,720575940649911286,8
720575940621043753,720575940622529574,27
720575940630258003,720575940623547685,5
720575940621835246,720575940635547113,8
720575940613311151,720575940612153086,15
720575940636679989,720575940633044634,4
720575940631631564,720575940616804806,3
720575940627263375,720575940634317724,2
720575940615226086,720575940624473918,1
720575940625887631,720575940606010569,1
720575940620581748,720575940644968302,1
720575940632715359,720575940631153194,1
720575940618599277,720575940628846966,3
720575940618599277,720575940621558762,1
720575940618758753,720575940631153194,3
720575940612523571,720575940630258003,2
720575940617117656,720575940607055061,6
720575940607570185,720575940616612313,10
720575940632649697,720575940631153194,22
720575940633044634,720575940622254375,7
720575940612146174,720575940628267264,32
720575940621558762,720575940624473918,6
720575940654117025,720575940635981742,31
720575940610116581,720575940611388141,8
720575940610088618,720575940616612313,13
720575940627957719,720575940621540586,20
720575940608432760,720575940614840891,6
720575940641400224,720575940637410394,1
720575940606743170,720575940615723077,3
720575940612078511,720575940632998136,1
720575940630223052,720575940632157631,1
720575940635547113,720575940627350060,9
720575940654117025,720575940644968302,2
720575940622254375,720575940623304906,7
720575940624700138,720575940609673369,13
720575940626228329,720575940622529574,10
720575940620581748,720575940616211013,3
720575940631631564,720575940624314468,7
720575940641400224,720575940627827450,16
720575940632649697,720575940632157631,13
720575940633044634,720575940613943413,2
720575940629913169,720575940619784453,8
720575940623787495,720575940611694545,12
720575940604839200,720575940634299071,3
720575940628910095,720575940629938487,10
720575940611597298,720575940630028359,7
720575940644968302,720575940631153194,10
720575940617117656,720575940622754756,20
720575940634299071,720575940616809401,4
720575940604839200,720575940644968302,1
720575940628837650,720575940654167201,5
720575940607371076,720575940632649567,49
720575940622254375,720575940633044634,11
720575940610638434,720575940637410394,5
720575940621540586,720575940627957719,3
720575940619405812,720575940630749523,3
720575940642412941,720575940635981742,5
720575940638214461,720575940616121408,1
720575940635981742,720575940630603091,3
720575940618066415,720575940622577336,2
720575940621043753,720575940618477806,2
720575940605308082,720575940654117025,6
720575940612146174,720575940620581748,13
720575940634299071,720575940630223052,4
720575940618833840,720575940620062633,28
720575940611674265,720575940619785566,9
720575940618409797,720575940624087283,1
720575940622254375,720575940634126949,27
720575940621043753,720575940626228329,9
720575940621447077,720575940626042499,48
720575940628267264,720575940630258003,5
720575940630258003,720575940610638434,1
720575940616809401,720575940621447077,1
720575940625984528,720575940634606693,13
720575940627632428,720575940632303807,1
720575940619942859,720575940641359776,9
720575940636679989,720575940631153194,5
720575940612146174,720575940631153194,2
720575940606332629,720575940621308341,17
720575940606010569,720575940644968302,1
720575940621540586,720575940618758753,1
720575940615723077,720575940621324996,5
720575940624087283,720575940625887631,2
720575940636471408,720575940628538732,3
720575940625887631,720575940615930299,3
720575940609927653,720575940630353682,31
720575940630353682,720575940621308341,23
720575940633044634,720575940622969528,1
720575940634126478,720575940626042499,27
720575940630223052,720575940621308341,18
720575940641359776,720575940634709872,6
720575940632303807,720575940631968855,6
720575940646341486,720575940632084705,5
720575940641400224,720575940648981881,12
720575940627957719,720575940637410394,7
720575940618409797,720575940632998136,104
720575940612078511,720575940630258003,2
720575940635981742,720575940630603091,7
720575940621308341,720575940620801304,6
720575940627410944,720575940621835246,10
720575940627957719,720575940622699196,2
720575940620062633,720575940638214461,5
720575940634877850,720575940621558762,1
720575940606332629,720575940619784453,28
720575940624875018,720575940610116581,3
720575940611674265,720575940621308341,1
720575940628267264,720575940636679989,2
720575940620758221,720575940606743170,8
720575940608432760,720575940618066415,6
720575940622097959,720575940629954724,22
720575940632649697,720575940619249031,4
720575940633044634,720575940622254375,6
720575940632649697,720575940627174247,16
720575940634599792,720575940608432760,8
720575940615226086,720575940621558762,8
720575940618758753,720575940609927653,35
720575940620758221,720575940635981742,21
720575940621447077,720575940627709801,15
720575940632715359,720575940633044634,20
720575940633044634,720575940634126949,7
720575940612078511,720575940624704393,3
720575940603636913,720575940624314468,2
720575940617197057,720575940634606693,4
720575940606010569,720575940620581748,44
720575940612523571,720575940631922969,6
720575940634877850,720575940625887631,27
720575940621242025,720575940625887631,27
720575940636679989,720575940633040097,4
720575940654117025,720575940640507763,14
720575940620731631,720575940626228329,8
720575940638214461,720575940644968302,3
720575940619784453,720575940627952207,25
720575940630258003,720575940612078511,1
720575940629065154,720575940611988391,16
720575940621800798,720575940626228329,6
720575940620012253,720575940622778820,8
720575940615930299,720575940624087283,4
720575940611597298,720575940636679989,22
720575940621043753,720575940611864243,3
720575940628489516,720575940641400224,8
720575940623233238,720575940622529574,9
720575940630258003,720575940635981742,1
720575940631631564,720575940626228329,2
720575940606332629,720575940633044634,1
720575940603186790,720575940629283659,5
720575940620012253,720575940622004106,82
720575940634126478,720575940634299071,13
720575940606743170,720575940615723077,2
720575940612146174,720575940611674265,3
720575940612146174,720575940635981742,58
720575940615723077,720575940612078511,18
720575940610116581,720575940622004106,11
720575940627642818,720575940616611382,9
720575940616633925,720575940635282910,12
720575940618833840,720575940632670434,36
720575940622254375,720575940633044634,12
720575940624704393,720575940605308082,12
720575940644968302,720575940629414201,8
720575940607188036,720575940616121408,14
720575940609832410,720575940621558762,2
720575940619405812,720575940616211013,3
720575940611674265,720575940638214461,10
720575940634508174,720575940621308341,5
720575940618066415,720575940606743170,36
720575940627455621,720575940645497140,3
720575940626562570,720575940641400224,4
720575940618066415,720575940620581748,5
720575940611864243,720575940631631564,7
720575940605308082,720575940603636913,6
720575940621308341,720575940619590081,8
720575940637410394,720575940621447077,21
720575940625683176,720575940619784453,10
720575940634877850,720575940621558762,5
720575940624704393,720575940644968302,2
720575940611674265,720575940610077026,3
720575940615930299,720575940624087283,4
720575940646341486,720575940616812217,12
720575940625887631,720575940606743170,8
720575940634299071,720575940622969528,4
720575940606743170,720575940615930299,10
720575940637410394,720575940632157631,5
720575940634599792,720575940628846966,5
720575940624700138,720575940610358990,48
720575940623621157,720575940616612313,5
720575940619249031,720575940621713672,9
720575940624015459,720575940624875018,4
720575940620929416,720575940630744019,10
720575940616809401,720575940618833840,12
720575940635981742,720575940614840891,1
720575940625683176,720575940618833840,8
720575940607371076,720575940632649567,3
720575940618066415,720575940632998136,3
720575940616121408,720575940618833840,18
720575940621540586,720575940644968302,9
720575940628267264,720575940630603091,5
720575940629938487,720575940630749523,4
720575940629938487,720575940619405812,8
720575940620581748,720575940642412941,8
720575940634126478,720575940633044634,25
720575940630258003,720575940631153194,3
720575940611335859,720575940622577336,2
720575940630258003,720575940632649697,2
720575940614840891,720575940624704393,1
720575940625984528,720575940654117025,7
720575940630603091,720575940644968302,2
720575940625887631,720575940615930299,4
720575940616633925,720575940621558762,1
720575940628267264,720575940612523571,2
720575940618392912,720575940613422860,5
720575940623621157,720575940624473918,5
720575940613311151,720575940606336213,9
720575940641359776,720575940616121408,17
720575940625683176,720575940621308341,5
720575940617882397,720575940624314468,3
720575940605308082,720575940615930299,17
720575940632649697,720575940623547685,18
720575940623621157,720575940615236582,11
720575940637687605,720575940626228329,11
720575940626562570,720575940609927141,12
720575940622254375,720575940624872179,1
720575940607371076,720575940617117656,11
720575940638214461,720575940618833840,34
720575940627642818,720575940620392984,5
720575940636679989,720575940630258003,12
720575940606743170,720575940616211013,1
720575940629954724,720575940622065432,10
720575940612523571,720575940644968302,12
720575940617034398,720575940628538732,9
720575940618066415,720575940628846966,6
720575940630258003,720575940630603091,7
720575940621835246,720575940619785566,7
720575940628489516,720575940617390027,5
720575940632715359,720575940633044634,4
720575940612146174,720575940631153194,1
720575940605308082,720575940606010569,3
720575940632715359,720575940644968302,1
720575940634126478,720575940633044634,3
720575940637410394,720575940610358990,2
720575940621540586,720575940644968302,2
720575940636679989,720575940631153194,1
720575940621447077,720575940603683505,22
720575940609832410,720575940621558762,3
720575940617431325,720575940623621157,5
720575940620012253,720575940636679989,24
720575940624704393,720575940612078511,98
720575940627455621,720575940608432760,8
720575940626562570,720575940631153194,1
720575940618758753,720575940630258003,17
720575940620012253,720575940630603091,36
720575940620929416,720575940622699196,17
720575940622254375,720575940631425965,4
720575940607188036,720575940641359776,17
720575940632998136,720575940619405812,4
720575940621043753,720575940625887631,2
720575940628267264,720575940629938487,1
720575940614450774,720575940644968302,3
720575940612523571,720575940634126478,27
720575940626562570,720575940629954724,22
720575940622577336,720575940605308082,8
720575940609522382,720575940619491828,7
720575940630749523,720575940634877850,13
720575940630258003,720575940636679989,6
720575940614840891,720575940612078511,3
720575940630603091,720575940631153194,4
720575940629065154,720575940608035374,7
720575940613311151,720575940609076693,2
720575940616211013,720575940603636913,1
720575940611674265,720575940620758221,2
720575940606332629,720575940627174247,2
720575940637410394,720575940622699196,1
720575940618524481,720575940617197057,5
720575940630028359,720575940617197057,8
720575940614018060,720575940624015459,13
720575940613943413,720575940620929416,41
720575940640507763,720575940603636913,2
720575940632998136,720575940635981742,1
720575940614633867,720575940618599277,7
720575940622254375,720575940634299071,2
720575940629954724,720575940627709801,14
720575940624700138,720575940632084705,33
720575940634299071,720575940630223052,5
720575940629687824,720575940644968302,3
720575940633044634,720575940607188036,4
720575940604839200,720575940631153194,7
720575940625984528,720575940634606693,4
720575940622254375,720575940623787495,4
720575940642412941,720575940628267264,13
720575940649911286,720575940627827450,5
720575940610358990,720575940631153194,9
720575940637410394,720575940623787495,21
720575940622254375,720575940631425965,3
720575940609522382,720575940617575760,8
720575940630603091,720575940633040097,8
720575940621308341,720575940627952207,21
720575940613311151,720575940614633867,11
720575940622254375,720575940631153194,1
720575940617197057,720575940619034806,1
720575940606743170,720575940606010569,5
720575940605308082,720575940622577336,1
720575940634299071,720575940606332629,1
720575940646400644,720575940622004106,1
720575940620731631,720575940626228329,4
720575940631631564,720575940622529574,1
720575940635520489,720575940623113752,4
720575940616211013,720575940615930299,9
720575940630749523,720575940621242025,1
720575940630223052,720575940616121408,12
720575940621835246,720575940644968302,8
720575940611277293,720575940629954724,19
720575940629938487,720575940619405812,10
720575940634299071,720575940627410944,1
720575940630749523,720575940622577336,4
720575940616611382,720575940619785566,5
720575940630744019,720575940633044634,5
720575940625194558,720575940622754756,11
720575940649911286,720575940628489516,31
720575940602914988,720575940616611382,6
720575940634877850,720575940616211013,62
720575940630603091,720575940631153194,5
720575940618758753,720575940620195719,2
720575940612965791,720575940632109775,1
720575940604839200,720575940630258003,2
720575940634599792,720575940627632428,5
720575940630258003,720575940612146174,9
720575940632649697,720575940619249031,37
720575940632527571,720575940611091012,2
720575940630396790,720575940630302551,2
720575940631631564,720575940615930299,30
720575940612078511,720575940628267264,11
720575940609843865,720575940634299071,5
720575940623233238,720575940632998136,22
720575940614018060,720575940629316152,3
720575940631631564,720575940626228329,3
720575940636679989,720575940633044634,6
720575940630258003,720575940627410944,1
720575940640507763,720575940642412941,14
720575940612153086,720575940618292416,5
720575940640926627,720575940611091012,6
720575940611277293,720575940649911286,19
720575940607371076,720575940613943413,2
720575940619405812,720575940629938487,135
720575940611277293,720575940619249031,6
720575940609843865,720575940623547685,7
720575940630603091,720575940644968302,1
720575940620012253,720575940634701407,7
720575940621043753,720575940615930299,89
720575940628267264,720575940654117025,8
720575940632649697,720575940644968302,5
720575940644252951,720575940623437180,2
720575940610678226,720575940628584783,12
720575940646341486,720575940624015459,3
720575940620581748,720575940624704393,5
720575940606743170,720575940615930299,5
720575940617197057,720575940634606693,1
720575940621835246,720575940609927141,1
720575940624704393,720575940621540586,13
720575940627827450,720575940611694545,6
720575940616211013,720575940605308082,4
720575940635981742,720575940624704393,4
720575940621835246,720575940618833840,21
720575940641359776,720575940630353682,17
720575940634126478,720575940628267264,4
720575940630258003,720575940620758221,5
720575940614450774,720575940627174247,10
720575940628489516,720575940649911286,1
720575940624700138,720575940612523571,46
720575940612146174,720575940644968302,6
720575940623621157,720575940625344529,1
720575940616211013,720575940620581748,6
720575940605308082,720575940616211013,13
720575940632715359,720575940621540586,12
720575940633044634,720575940604839200,17
720575940632998136,720575940621800798,6
720575940612523571,720575940635981742,12
720575940654117025,720575940620581748,26
720575940606332629,720575940633044634,3
720575940617197057,720575940654117025,7
720575940616633925,720575940621558762,1
720575940611864243,720575940624314468,7
720575940611277293,720575940641400224,14
720575940626153488,720575940615915035,15
720575940618066415,720575940605308082,43
720575940627410944,720575940637410394,4
720575940614840891,720575940628846966,2
720575940606010569,720575940605308082,34
720575940620758221,720575940606743170,35
720575940632157631,720575940617353433,5
720575940618758753,720575940621835246,3
720575940633044634,720575940612523571,1
720575940625887631,720575940616211013,2
720575940620694015,720575940623987982,3
720575940616941201,720575940632109775,1
720575940632649697,720575940622065432,66
720575940620694015,720575940627174247,6
720575940629913169,720575940641359776,1
720575940611674265,720575940644968302,2
720575940607188036,720575940631153194,3
720575940655398817,720575940629513478,5
720575940637410394,720575940622699196,7
720575940630258003,720575940630744019,8
720575940618599277,720575940619491828,10
720575940614079715,720575940629513478,1
720575940618392912,720575940623621157,4
720575940609927653,720575940611674265,23
720575940618066415,720575940628846966,6
720575940620012253,720575940618066415,15
720575940614450774,720575940632649567,4
720575940603636913,720575940616211013,19
720575940616633925,720575940616612313,5
720575940627455621,720575940619491828,2
720575940621043753,720575940615930299,33
720575940627455621,720575940621558762,1
720575940614840891,720575940631153194,1
720575940615930299,720575940624087283,3
720575940627632428,720575940632303807,1
720575940629954724,720575940649911286,1
720575940622254375,720575940631153194,1
720575940641359776,720575940619783518,22
720575940641359776,720575940609014370,14
720575940618066415,720575940620581748,7
720575940624700138,720575940619405812,33
720575940620581748,720575940628910095,9
720575940610358990,720575940633044634,11
720575940623547685,720575940634299071,1
720575940632998136,720575940630749523,1
720575940630603091,720575940620581748,11
720575940607371076,720575940627350060,8
720575940628846966,720575940627263375,2
720575940616211013,720575940603636913,2
720575940617882397,720575940626228329,9
720575940618409797,720575940616211013,132
720575940631425965,720575940649911286,1
720575940606332629,720575940623787495,38
720575940632303807,720575940616612313,2
720575940618524481,720575940627235386,1
720575940622969528,720575940634299071,2
720575940611674265,720575940610077026,2
